fluoxetine,nutmeg,0
fluoxetine,mda,2
dxm,salvia-divinorum,0
dxm,nutmeg,30
dxm,methylone,9
dxm,mdma,103
dxm,mda,27
dxm,herbal-ecstasy,0
dxm,ghb,53
dxm,fluoxetine,3
dxm,dpt,14
dxm,dipt,23
dxm,diphenhydramine,42
dxm,clonazolam,0
dxm,clonazepam,10
dxm,brugmansia,4
dxm,belladonna,5
dxm,adderall,36
dpt,nutmeg,1
dpt,methylone,5
dpt,mda,5
dpt,ghb,9
dpt,fluoxetine,0
dpt,clonazepam,3
dpt,belladonna,0
dpt,adderall,1
dmt,xanax,23
dmt,wormwood,2
dmt,tobacco,33
dmt,st.johns-wort,0
dmt,sleep-deprivation,0
dmt,salvia-divinorum,0
dmt,paroxetine,0
dmt,nutmeg,6
dmt,methylone,23
dmt,mdma,143
dmt,mda,31
dmt,lsd,240
dmt,kava-kava,0
dmt,herbal-ecstasy,0
dmt,ghb,65
dmt,fluoxetine,3
dmt,dxm,57
dmt,dpt,55
dmt,dipt,37
dmt,diphenhydramine,8
dmt,clonazolam,1
dmt,clonazepam,8
dmt,cannabis,102
dmt,caffeine,25
dmt,bupropion,0
dmt,brugmansia,2
dmt,belladonna,3
dmt,amphetamine,69
dmt,amanita,11
dmt,alprazolam,10
dmt,albuterol,0
dmt,adderall,8
dmt,a.muscaria,0
dipt,salvia-divinorum,0
dipt,nutmeg,3
dipt,methylone,6
dipt,mdma,45
dipt,mda,9
dipt,herbal-ecstasy,0
dipt,ghb,14
dipt,fluoxetine,1
dipt,dpt,24
dipt,diphenhydramine,6
dipt,clonazolam,0
dipt,clonazepam,1
dipt,brugmansia,0
dipt,belladonna,0
dipt,adderall,1
diphenhydramine,nutmeg,9
diphenhydramine,methylone,3
diphenhydramine,mda,3
diphenhydramine,herbal-ecstasy,0
diphenhydramine,ghb,10
diphenhydramine,fluoxetine,0
diphenhydramine,dpt,2
diphenhydramine,clonazolam,0
diphenhydramine,clonazepam,3
diphenhydramine,belladonna,0
diphenhydramine,adderall,10
clonazolam,nutmeg,0
clonazolam,methylone,0
clonazolam,mda,0
clonazolam,herbal-ecstasy,0
clonazolam,ghb,0
clonazolam,fluoxetine,0
clonazolam,dpt,0
clonazolam,clonazepam,4
clonazolam,belladonna,0
clonazolam,adderall,0
clonazepam,nutmeg,1
clonazepam,methylone,4
clonazepam,mda,5
clonazepam,fluoxetine,0
cannabis,wormwood,16
cannabis,sleep-deprivation,0
cannabis,salvia-divinorum,0
cannabis,paroxetine,2
cannabis,nutmeg,31
cannabis,methylone,38
cannabis,mdma,199
cannabis,mda,32
cannabis,lsd,231
cannabis,herbal-ecstasy,0
cannabis,ghb,74
cannabis,fluoxetine,3
cannabis,dxm,93
cannabis,dpt,21
cannabis,dipt,25
cannabis,diphenhydramine,26
cannabis,clonazolam,0
cannabis,clonazepam,14
cannabis,caffeine,64
cannabis,bupropion,4
cannabis,brugmansia,5
cannabis,belladonna,8
cannabis,amphetamine,114
cannabis,amanita,23
cannabis,albuterol,0
cannabis,adderall,34
cannabis,a.muscaria,0
caffeine,wormwood,6
caffeine,sleep-deprivation,1
caffeine,salvia-divinorum,0
caffeine,paroxetine,3
caffeine,nutmeg,12
caffeine,methylone,10
caffeine,mdma,67
caffeine,mda,13
caffeine,herbal-ecstasy,0
caffeine,ghb,29
caffeine,fluoxetine,6
caffeine,dxm,54
caffeine,dpt,3
caffeine,dipt,3
caffeine,diphenhydramine,11
caffeine,clonazolam,0
caffeine,clonazepam,2
caffeine,brugmansia,1
caffeine,belladonna,2
caffeine,albuterol,0
caffeine,adderall,36
butalbital,xanax,0
butalbital,wormwood,0
butalbital,tobacco,0
butalbital,st.johns-wort,0
butalbital,sleep-deprivation,0
butalbital,salvia-divinorum,0
butalbital,paroxetine,0
butalbital,nutmeg,0
butalbital,methylone,0
butalbital,mdma,0
butalbital,mda,0
butalbital,lsd,0
butalbital,kava-kava,0
butalbital,herbal-ecstasy,0
butalbital,ghb,0
butalbital,fluoxetine,0
butalbital,dxm,1
butalbital,dpt,0
butalbital,dmt,0
butalbital,dipt,0
butalbital,diphenhydramine,1
butalbital,clonazolam,0
butalbital,clonazepam,0
butalbital,cannabis,0
butalbital,caffeine,5
butalbital,bupropion,0
butalbital,brugmansia,0
butalbital,belladonna,0
butalbital,amt,0
butalbital,amphetamine,0
butalbital,amanita,0
butalbital,alprazolam,0
butalbital,albuterol,0
butalbital,adderall,0
butalbital,a.muscaria,0
butalbital,5-meo-dipt,0
bupropion,wormwood,0
bupropion,sleep-deprivation,0
bupropion,salvia-divinorum,0
bupropion,paroxetine,1
bupropion,nutmeg,0
bupropion,methylone,1
bupropion,mdma,7
bupropion,mda,0
bupropion,lsd,4
bupropion,herbal-ecstasy,0
bupropion,ghb,3
bupropion,fluoxetine,0
bupropion,dxm,6
bupropion,dpt,0
bupropion,dipt,0
bupropion,diphenhydramine,1
bupropion,clonazolam,1
bupropion,clonazepam,4
bupropion,caffeine,2
bupropion,brugmansia,0
bupropion,belladonna,0
bupropion,amphetamine,5
bupropion,amanita,0
bupropion,albuterol,0
bupropion,adderall,2
bupropion,a.muscaria,0
brugmansia,nutmeg,1
brugmansia,methylone,0
brugmansia,mda,0
brugmansia,herbal-ecstasy,0
brugmansia,ghb,4
brugmansia,fluoxetine,0
brugmansia,dpt,0
brugmansia,diphenhydramine,0
brugmansia,clonazolam,0
brugmansia,clonazepam,0
brugmansia,belladonna,8
brugmansia,adderall,2
belladonna,nutmeg,1
belladonna,methylone,0
belladonna,mda,0
belladonna,fluoxetine,0
belladonna,clonazepam,0
barbiturates,xanax,1
barbiturates,wormwood,0
barbiturates,tobacco,0
barbiturates,st.johns-wort,0
barbiturates,sleep-deprivation,0
barbiturates,salvia-divinorum,0
barbiturates,paroxetine,0
barbiturates,nutmeg,0
barbiturates,methylone,0
barbiturates,mdma,0
barbiturates,mda,0
barbiturates,lsd,0
barbiturates,kava-kava,0
barbiturates,herbal-ecstasy,0
barbiturates,ghb,1
barbiturates,fluoxetine,0
barbiturates,dxm,0
barbiturates,dpt,0
barbiturates,dmt,0
barbiturates,dipt,0
barbiturates,diphenhydramine,0
barbiturates,clonazolam,0
barbiturates,clonazepam,0
barbiturates,cannabis,0
barbiturates,caffeine,0
barbiturates,butalbital,0
barbiturates,bupropion,0
barbiturates,brugmansia,0
barbiturates,belladonna,0
barbiturates,amt,1
barbiturates,amphetamine,0
barbiturates,amanita,0
barbiturates,alprazolam,0
barbiturates,albuterol,0
barbiturates,adderall,0
barbiturates,a.muscaria,0
barbiturates,5-meo-dipt,0
amt,xanax,10
amt,wormwood,1
amt,tobacco,12
amt,st.johns-wort,0
amt,sleep-deprivation,0
amt,salvia-divinorum,0
amt,paroxetine,0
amt,nutmeg,4
amt,methylone,8
amt,mdma,62
amt,mda,13
amt,lsd,87
amt,kava-kava,0
amt,herbal-ecstasy,0
amt,ghb,32
amt,fluoxetine,1
amt,dxm,28
amt,dpt,21
amt,dmt,63
amt,dipt,27
amt,diphenhydramine,7
amt,clonazolam,0
amt,clonazepam,3
amt,cannabis,41
amt,caffeine,16
amt,bupropion,0
amt,brugmansia,1
amt,belladonna,0
amt,amphetamine,40
amt,amanita,4
amt,alprazolam,2
amt,albuterol,0
amt,adderall,3
amt,a.muscaria,0
amphetamine,wormwood,3
amphetamine,sleep-deprivation,1
amphetamine,salvia-divinorum,0
amphetamine,paroxetine,2
amphetamine,nutmeg,16
amphetamine,methylone,34
amphetamine,mdma,218
amphetamine,mda,57
amphetamine,herbal-ecstasy,0
amphetamine,ghb,68
amphetamine,fluoxetine,4
amphetamine,dxm,79
amphetamine,dpt,8
amphetamine,dipt,19
amphetamine,diphenhydramine,13
amphetamine,clonazolam,0
amphetamine,clonazepam,15
amphetamine,caffeine,85
amphetamine,brugmansia,1
amphetamine,belladonna,0
amphetamine,albuterol,1
amphetamine,adderall,102
amanita,wormwood,2
amanita,sleep-deprivation,0
amanita,salvia-divinorum,0
amanita,paroxetine,0
amanita,nutmeg,2
amanita,methylone,4
amanita,mdma,12
amanita,mda,5
amanita,lsd,30
amanita,herbal-ecstasy,0
amanita,ghb,7
amanita,fluoxetine,1
amanita,dxm,15
amanita,dpt,1
amanita,dipt,3
amanita,diphenhydramine,2
amanita,clonazolam,0
amanita,clonazepam,3
amanita,caffeine,6
amanita,brugmansia,2
amanita,belladonna,2
amanita,amphetamine,8
amanita,albuterol,0
amanita,adderall,1
amanita,a.muscaria,0
alprazolam,xanax,35
alprazolam,wormwood,0
alprazolam,tobacco,4
alprazolam,st.johns-wort,0
alprazolam,sleep-deprivation,0
alprazolam,salvia-divinorum,0
alprazolam,paroxetine,1
alprazolam,nutmeg,0
alprazolam,methylone,4
alprazolam,mdma,20
alprazolam,mda,3
alprazolam,lsd,20
alprazolam,kava-kava,0
alprazolam,herbal-ecstasy,0
alprazolam,ghb,7
alprazolam,fluoxetine,0
alprazolam,dxm,8
alprazolam,dpt,1
alprazolam,dipt,5
alprazolam,diphenhydramine,4
alprazolam,clonazolam,3
alprazolam,clonazepam,12
alprazolam,cannabis,17
alprazolam,caffeine,4
alprazolam,bupropion,2
alprazolam,brugmansia,0
alprazolam,belladonna,0
alprazolam,amphetamine,17
alprazolam,amanita,0
alprazolam,albuterol,0
alprazolam,adderall,5
alprazolam,a.muscaria,0
albuterol,wormwood,0
albuterol,sleep-deprivation,0
albuterol,salvia-divinorum,0
albuterol,paroxetine,0
albuterol,nutmeg,0
albuterol,methylone,0
albuterol,mdma,0
albuterol,mda,0
albuterol,herbal-ecstasy,0
albuterol,ghb,1
albuterol,fluoxetine,0
albuterol,dxm,0
albuterol,dpt,0
albuterol,dipt,0
albuterol,diphenhydramine,1
albuterol,clonazolam,0
albuterol,clonazepam,0
albuterol,brugmansia,0
albuterol,belladonna,0
albuterol,adderall,1
adrafinil,xanax,0
adrafinil,wormwood,0
adrafinil,tobacco,0
adrafinil,st.johns-wort,0
adrafinil,sleep-deprivation,1
adrafinil,salvia-divinorum,0
adrafinil,paroxetine,0
adrafinil,nutmeg,0
adrafinil,methylone,0
adrafinil,mdma,2
adrafinil,mda,0
adrafinil,lsd,2
adrafinil,kava-kava,0
adrafinil,herbal-ecstasy,0
adrafinil,ghb,0
adrafinil,fluoxetine,0
adrafinil,dxm,1
adrafinil,dpt,0
adrafinil,dmt,0
adrafinil,dipt,0
adrafinil,diphenhydramine,0
adrafinil,clonazolam,0
adrafinil,clonazepam,0
adrafinil,cannabis,3
adrafinil,caffeine,14
adrafinil,butalbital,0
adrafinil,bupropion,0
adrafinil,brugmansia,0
adrafinil,belladonna,0
adrafinil,barbiturates,0
adrafinil,amt,0
adrafinil,amphetamine,11
adrafinil,amanita,0
adrafinil,alprazolam,0
adrafinil,albuterol,0
adrafinil,adderall,2
adrafinil,a.muscaria,0
adrafinil,5-meo-dipt,0
adderall,nutmeg,7
adderall,methylone,8
adderall,mda,4
adderall,fluoxetine,0
adderall,clonazepam,5
adderall,belladonna,0
a.muscaria,wormwood,0
a.muscaria,sleep-deprivation,0
a.muscaria,salvia-divinorum,0
a.muscaria,paroxetine,0
a.muscaria,nutmeg,0
a.muscaria,methylone,0
a.muscaria,mdma,0
a.muscaria,mda,0
a.muscaria,lsd,0
a.muscaria,herbal-ecstasy,0
a.muscaria,ghb,0
a.muscaria,fluoxetine,0
a.muscaria,dxm,0
a.muscaria,dpt,0
a.muscaria,dipt,0
a.muscaria,diphenhydramine,0
a.muscaria,clonazolam,0
a.muscaria,clonazepam,0
a.muscaria,caffeine,0
a.muscaria,brugmansia,0
a.muscaria,belladonna,0
a.muscaria,amphetamine,0
a.muscaria,albuterol,0
a.muscaria,adderall,0
5-meo-dipt,xanax,3
5-meo-dipt,wormwood,0
5-meo-dipt,tobacco,5
5-meo-dipt,st.johns-wort,0
5-meo-dipt,sleep-deprivation,0
5-meo-dipt,salvia-divinorum,0
5-meo-dipt,paroxetine,0
5-meo-dipt,nutmeg,3
5-meo-dipt,methylone,2
5-meo-dipt,mdma,21
5-meo-dipt,mda,7
5-meo-dipt,lsd,26
5-meo-dipt,kava-kava,0
5-meo-dipt,herbal-ecstasy,0
5-meo-dipt,ghb,5
5-meo-dipt,fluoxetine,0
5-meo-dipt,dxm,10
5-meo-dipt,dpt,5
5-meo-dipt,dmt,13
5-meo-dipt,dipt,48
5-meo-dipt,diphenhydramine,2
5-meo-dipt,clonazolam,0
5-meo-dipt,clonazepam,1
5-meo-dipt,cannabis,9
5-meo-dipt,caffeine,1
5-meo-dipt,bupropion,0
5-meo-dipt,brugmansia,0
5-meo-dipt,belladonna,0
5-meo-dipt,amt,15
5-meo-dipt,amphetamine,12
5-meo-dipt,amanita,2
5-meo-dipt,alprazolam,2
5-meo-dipt,albuterol,0
5-meo-dipt,adderall,1
5-meo-dipt,a.muscaria,0
5-meo-dipt,5-meo-dipt,96
